date,nombre,variacion
2025-11-11,Dani Rodríguez,0.043
2025-11-11,Matteo Ruggeri,0.042
2025-11-11,Oriol Rey,0.041
2025-11-11,Antoniu Roca,0.041
2025-11-11,Bryan Gil,0.04
2025-11-11,Jon Martin,0.04
2025-11-11,Yago Santiago,0.04
2025-11-11,Randy Nteka,0.04
2025-11-11,Thibaut Courtois,0.038
2025-11-11,Federico Viñas,0.038
2025-11-11,Iván Balliu,0.038
2025-11-11,Thomas Partey,0.037
2025-11-11,Pacha Espino,0.037
2025-11-11,Tajon Buchanan,0.035
2025-11-11,Juanlu Sánchez,0.035
2025-11-11,Álvaro Fernández,0.035
2025-11-11,Andriy Lunin,0.035
2025-11-11,Carlos Benavídez,0.035
2025-11-11,Moussa Diarra,0.035
2025-11-11,Toni Lato,0.034
2025-11-11,Jorge Cabello,0.034
2025-11-11,Giovani Lo Celso,0.033
2025-11-11,Antonio Blanco,0.033
2025-11-11,Denis Suárez,0.033
2025-11-11,Tanguy Nianzou,0.033
2025-11-11,Omar Falah,0.033
2025-11-11,Rubén García,0.032
2025-11-11,Dani Cárdenas,0.032
2025-11-11,Luis Rioja,0.031
2025-11-11,Álvaro Rodríguez,0.031
2025-11-11,Manu Fernández,0.031
2025-11-11,César Tárrega,0.03
2025-11-11,Carl Starfelt,0.03
2025-11-11,Carlos Romero,0.028
2025-11-11,Jon Aramburu,0.028
2025-11-11,Pau Navarro,0.028
2025-11-11,Maroan Sannadi,0.028
2025-11-11,Julián Álvarez,0.027
2025-11-11,Christian Stuani,0.027
2025-11-11,Arnau Martínez,0.026
2025-11-11,Umar Sadiq,0.026
2025-11-11,Diego Conde,0.026
2025-11-11,Mikel Jauregizar,0.025
2025-11-11,Marc Aguado,0.025
2025-11-11,Cédric Bakambu,0.025
2025-11-11,Pau Cabanes,0.025
2025-11-11,Nacho Vidal,0.024
2025-11-11,Mawuli Mensah,0.024
2025-11-11,Vinícius Júnior,0.023
2025-11-11,Jon Gorrotxategi,0.023
2025-11-11,André Almeida,0.023
2025-11-11,Omar Mascarell,0.023
2025-11-11,Dani Pérez,0.023
2025-11-11,Isi Palazón,0.022
2025-11-11,José Luis Gayà,0.022
2025-11-11,Iván Villar,0.022
2025-11-11,Yoel Lago,0.021
2025-11-11,Gonzalo García,0.021
2025-11-11,Luka Sučić,0.021
2025-11-11,Fede Redondo,0.021
2025-11-11,Dean Huijsen,0.02
2025-11-11,Brahim Díaz,0.02
2025-11-11,Álvaro Lemos,0.02
2025-11-11,Javi Hernandez,0.02
2025-11-11,Logan Costa,0.02
2025-11-11,César Azpilicueta,0.019
2025-11-11,Luiz Felipe,0.018
2025-11-11,Carlos Espí,0.018
2025-11-11,Marc Pubill,0.018
2025-11-11,Kylian Mbappé,0.017
2025-11-11,Carlos Soler,0.016
2025-11-11,Diego Rico,0.016
2025-11-11,Adrià Pedrosa,0.016
2025-11-11,Fábio Cardoso,0.014
2025-11-11,Ilyas Chaira,0.013
2025-11-11,Alberto Dadie,0.013
2025-11-11,Ilaix Moriba,0.012
2025-11-11,Antonio Rüdiger,0.012
2025-11-11,Mariano Díaz,0.012
2025-11-11,David Alaba,0.011
2025-11-11,Santiago Colombatto,0.01
2025-11-11,Abel Ruiz,0.01
2025-11-11,Selton Sánchez,0.01
2025-11-11,Ayoze Pérez,0.009
2025-11-11,Davinchi,0.009
2025-11-11,José Ángel Carmona,0.008
2025-11-11,Pichu Cuéllar,0.008
2025-11-11,Alemão,0.007
2025-11-11,Orri Óskarsson,0.007
2025-11-11,Fede Valverde,0.006
2025-11-11,Manu Bueno,0.006
2025-11-11,Marc Domènech,0.006
2025-11-11,Javier Rodríguez,0.005
2025-11-11,Javier López,0.005
2025-11-11,Iker Muñoz,0.005
2025-11-11,Sheraldo Becker,0.005
2025-11-11,Marc Bernal,0.004
2025-11-11,Santi Cazorla,0.004
2025-11-11,Pablo Marín,0.004
2025-11-11,Adnan Januzaj,0.004
2025-11-11,Dani Olmo,0.003
2025-11-11,Iñigo Ruiz De Galarreta,0.003
2025-11-11,Juanmi Jiménez,0.003
2025-11-11,Beñat Turrientes,0.003
2025-11-11,Raphinha,0.002
2025-11-11,Luka Ilic,0.002
2025-11-11,Jhon Solís,0.002
2025-11-11,Marash Kumbulla,0.001
2025-11-11,Robin Le Normand,-0.215
2025-11-11,Vladyslav Vanat,-0.193
2025-11-11,Lucas Torró,-0.182
2025-11-11,Jesús Areso,-0.174
2025-11-11,Pau López,-0.17
2025-11-11,Aitor Paredes,-0.163
2025-11-11,Leo Román,-0.16
2025-11-11,Oihan Sancet,-0.145
2025-11-11,Franco Mastantuono,-0.144
2025-11-11,Lucien Agoumé,-0.143
2025-11-11,Dani Parejo,-0.142
2025-11-11,Haissem Hassan,-0.14
2025-11-11,Dani Carvajal,-0.137
2025-11-11,Alexis Sánchez,-0.137
2025-11-11,Alejandro Catena,-0.137
2025-11-11,Sergi Altimira,-0.135
2025-11-11,Iago Aspas,-0.132
2025-11-11,David Affengruber,-0.131
2025-11-11,Rodrigo Mendoza,-0.121
2025-11-11,Hugo Duro,-0.119
2025-11-11,Iñaki Williams,-0.117
2025-11-11,Duje Ćaleta-Car,-0.116
2025-11-11,Roony Bardghji,-0.112
2025-11-11,Isaac Romero,-0.11
2025-11-11,Sergi Cardona,-0.107
2025-11-11,Pedro Bigas,-0.107
2025-11-11,Sergi Darder,-0.105
2025-11-11,Alex Remiro,-0.103
2025-11-11,Iñaki Peña,-0.099
2025-11-11,Ante Budimir,-0.096
2025-11-11,Alexander Sørloth,-0.095
2025-11-11,Conor Gallagher,-0.094
2025-11-11,Javi Rueda,-0.092
2025-11-11,Georges Mikautadze,-0.092
2025-11-11,Manor Solomon,-0.091
2025-11-11,Omar El Hilali,-0.091
2025-11-11,Diego López,-0.09
2025-11-11,Ander Barrenetxea,-0.09
2025-11-11,Yáser Asprilla,-0.089
2025-11-11,Flavien Boyomo,-0.089
2025-11-11,Aurélien Tchouaméni,-0.089
2025-11-11,Martin Valjent,-0.086
2025-11-11,Álex Moreno,-0.085
2025-11-11,Kike García,-0.082
2025-11-11,Valentin Rosier,-0.081
2025-11-11,Javi Puado,-0.081
2025-11-11,Rodrigo Riquelme,-0.08
2025-11-11,Hugo Álvarez,-0.078
2025-11-11,Tyrhys Dolan,-0.078
2025-11-11,Iker Benito,-0.077
2025-11-11,Mateu Morey,-0.074
2025-11-11,Nelson Deossa,-0.073
2025-11-11,Hugo Sotelo,-0.073
2025-11-11,Rodrygo,-0.072
2025-11-11,Sergio Gómez,-0.071
2025-11-11,Pape Gueye,-0.071
2025-11-11,Alejandro Rego,-0.07
2025-11-11,Javi Guerra,-0.069
2025-11-11,Adrián de la Fuente,-0.068
2025-11-11,Pablo García,-0.066
2025-11-11,Kike Salas,-0.065
2025-11-11,Baptiste Santamaria,-0.065
2025-11-11,Nico González,-0.065
2025-11-11,Fernando Calero,-0.064
2025-11-11,Fran Beltrán,-0.063
2025-11-11,Junior Firpo,-0.061
2025-11-11,Jules Koundé,-0.061
2025-11-11,Clément Lenglet,-0.06
2025-11-11,Pablo Ibáñez,-0.06
2025-11-11,Djibril Sow,-0.06
2025-11-11,Germán Valera,-0.059
2025-11-11,Unai López,-0.058
2025-11-11,Miguel Rubio,-0.057
2025-11-11,Hugo Rincón,-0.056
2025-11-11,Pedro Díaz,-0.056
2025-11-11,Pablo Martínez,-0.056
2025-11-11,Takuma Asano,-0.055
2025-11-11,Arnau Tenas,-0.053
2025-11-11,Andreas Christensen,-0.053
2025-11-11,Facundo Garcés,-0.051
2025-11-11,Aitor Ruibal,-0.051
2025-11-11,Bambo Diaby,-0.05
2025-11-11,Yangel Herrera,-0.05
2025-11-11,Leander Dendoncker,-0.05
2025-11-11,Ferran Torres,-0.049
2025-11-11,Dani Raba,-0.048
2025-11-11,Pablo Torre,-0.048
2025-11-11,Mouctar Diakhaby,-0.048
2025-11-11,Eric Bailly,-0.047
2025-11-11,Ali Houary,-0.046
2025-11-11,Pablo Campos,-0.046
2025-11-11,Coba da Costa,-0.046
2025-11-11,Ricardo Rodríguez,-0.046
2025-11-11,Alfon González,-0.046
2025-11-11,Marko Dmitrović,-0.046
2025-11-11,Thomas Lemar,-0.045
2025-11-11,Manu Morlanes,-0.045
2025-11-11,Pau Cubarsi,-0.045
2025-11-11,Unai Elgezabal,-0.044
2025-11-11,Abdel Abqar,-0.044
2025-11-11,Rubén Sánchez,-0.044
2025-11-11,Cristian Portu,-0.043
2025-11-11,Pol Lozano,-0.043
2025-11-11,Asier Osambela,-0.042
2025-11-11,Ørjan Nyland,-0.042
2025-11-11,Goduine Koyalipou,-0.042
2025-11-11,Abdel Alhassane,-0.041
2025-11-11,Kiko Femenía,-0.041
2025-11-11,Victor Muñoz,-0.041
2025-11-11,Álvaro García,-0.041
2025-11-11,Martim Neto,-0.04
2025-11-11,Marc Roca,-0.04
2025-11-11,Carlos Vicente,-0.04
2025-11-11,Alejandro Balde,-0.04
2025-11-11,Ander Guevara,-0.039
2025-11-11,Unai Vencedor,-0.039
2025-11-11,Samu Becerra,-0.038
2025-11-11,Álex Sancris,-0.038
2025-11-11,Gavi,-0.037
2025-11-11,Carles Aleñá,-0.037
2025-11-11,John Donald,-0.036
2025-11-11,Joel Roca,-0.036
2025-11-11,Óscar Valentín,-0.036
2025-11-11,Gerard Martín,-0.036
2025-11-11,Takefusa Kubo,-0.036
2025-11-11,Jeremy Toljan,-0.035
2025-11-11,Toni Martínez,-0.035
2025-11-11,Álex Forés,-0.034
2025-11-11,Jorge Herrando,-0.034
2025-11-11,Roger Brugué,-0.034
2025-11-11,Diego Llorente,-0.034
2025-11-11,David López,-0.032
2025-11-11,Adrián San Miguel,-0.032
2025-11-11,Léo Pétrot,-0.031
2025-11-11,Chidera Ejuke,-0.031
2025-11-11,Franco Cervi,-0.03
2025-11-11,Sergio Camello,-0.03
2025-11-11,Álex Berenguer,-0.03
2025-11-11,Alejandro Iturbe,-0.029
2025-11-11,Alejandro Francés,-0.029
2025-11-11,Hector Fort,-0.029
2025-11-11,José Luis Morales,-0.029
2025-11-11,Pathé Ciss,-0.029
2025-11-11,Ramón Terrats,-0.028
2025-11-11,Josán Fernández,-0.028
2025-11-11,Unai Marrero,-0.028
2025-11-11,Abdón Prats,-0.027
2025-11-11,Adrià Altimira,-0.027
2025-11-11,Juan Musso,-0.026
2025-11-11,Allan Nyom,-0.026
2025-11-11,Urko Izeta,-0.026
2025-11-11,José Copete,-0.026
2025-11-11,Pedri,-0.026
2025-11-11,Adam Boayar,-0.025
2025-11-11,Damián Rodríguez,-0.025
2025-11-11,Alan Matturro,-0.025
2025-11-11,Tani Oluwaseyi,-0.025
2025-11-11,Willy Kambwala,-0.024
2025-11-11,Dimitri Foulquier,-0.024
2025-11-11,Domingos Duarte,-0.024
2025-11-11,Brandon Domingues,-0.023
2025-11-11,Adama Boiro,-0.023
2025-11-11,Oier Luengo,-0.022
2025-11-11,Jiri Letacek,-0.022
2025-11-11,Abde Rebbach,-0.022
2025-11-11,Nico Serrano,-0.021
2025-11-11,Beñat Prados,-0.021
2025-11-11,Víctor García,-0.021
2025-11-11,Nemanja Gudelj,-0.021
2025-11-11,Eray Cömert,-0.02
2025-11-11,Pablo Agudín,-0.02
2025-11-11,Thierry Correia,-0.02
2025-11-11,Kwasi Sibo,-0.019
2025-11-11,Fran González,-0.019
2025-11-11,Stole Dimitrievski,-0.019
2025-11-11,Óscar Trejo,-0.019
2025-11-11,Ezequiel Ávila,-0.018
2025-11-11,Fran Pérez,-0.018
2025-11-11,Youssef Enríquez,-0.018
2025-11-11,Frenkie De Jong,-0.018
2025-11-11,Jofre Torrents,-0.017
2025-11-11,Batista Mendy,-0.017
2025-11-11,Antonio Raíllo,-0.017
2025-11-11,Luca Koleosho,-0.016
2025-11-11,Fran García,-0.016
2025-11-11,Carlos Martín,-0.014
2025-11-11,Matías Moreno,-0.014
2025-11-11,Nicolas Pépé,-0.014
2025-11-11,Ángel Fortuño,-0.013
2025-11-11,Álvaro Odriozola,-0.013
2025-11-11,Valentín Gómez,-0.013
2025-11-11,Ramón Martínez,-0.012
2025-11-11,Yvan Neyou,-0.012
2025-11-11,Charles Pickel,-0.012
2025-11-11,Raúl García de Haro,-0.012
2025-11-11,Samuel Costa,-0.012
2025-11-11,Ismael Bekhoucha,-0.011
2025-11-11,Juan Carlos Martín,-0.011
2025-11-11,Carlos Dominguez,-0.011
2025-11-11,Arkaitz Mariezkurrena,-0.011
2025-11-11,Dro Fernández,-0.011
2025-11-11,Jon Pacheco,-0.011
2025-11-11,Alberto Reina,-0.011
2025-11-11,Nikola Maraš,-0.01
2025-11-11,Iker Losada,-0.01
2025-11-11,Jofre Carreras,-0.01
2025-11-11,Jesús Vázquez,-0.01
2025-11-11,Endrick,-0.008
2025-11-11,Grady Diangana,-0.008
2025-11-11,Aihen Muñoz,-0.008
2025-11-11,Jones El-Abdellaoui,-0.008
2025-11-11,Javi Muñoz,-0.008
2025-11-11,Miguel Román,-0.008
2025-11-11,Víctor Parada,-0.008
2025-11-11,Abu Kamara,-0.007
2025-11-11,Nahuel Molina,-0.007
2025-11-11,Urko González,-0.007
2025-11-11,Javi Llabrés,-0.006
2025-11-11,Aitor Fernández,-0.006
2025-11-11,Mikel Vesga,-0.006
2025-11-11,Andoni Gorosabel,-0.005
2025-11-11,Marcão,-0.005
2025-11-11,Toni Fernández,-0.004
2025-11-11,Ángel Ortiz,-0.004
2025-11-11,Jon Karrikaburu,-0.003
2025-11-11,Joseph Aidoo,-0.003
2025-11-11,Cristian Rivero,-0.003
2025-11-11,Kike Barja,-0.003
2025-11-11,Ilias Akhomach,-0.002
2025-11-11,Joan Jordan,-0.002
2025-11-11,Abdul Mumin,-0.001
2025-11-11,Diego Pampín,-0.001
2025-11-12,Óscar Mingueza,0.185
2025-11-12,Pablo Maffeo,0.184
2025-11-12,Brais Méndez,0.182
2025-11-12,Moi Gómez,0.178
2025-11-12,Ronald Araújo,0.173
2025-11-12,Viktor Tsygankov,0.171
2025-11-12,Aimar Oroz,0.167
2025-11-12,Borja Mayoral,0.165
2025-11-12,Sofyan Amrabat,0.165
2025-11-12,Arnaut Danjuma,0.164
2025-11-12,Koke,0.161
2025-11-12,Sergio Herrera,0.158
2025-11-12,Robert Navarro,0.158
2025-11-12,Álvaro Núñez,0.155
2025-11-12,Gerard Moreno,0.154
2025-11-12,Pere Milla,0.15
2025-11-12,Johnny Cardoso,0.148
2025-11-12,Iván Romero,0.147
2025-11-12,Juan Foyth,0.145
2025-11-12,Daley Blind,0.145
2025-11-12,Santi Comesaña,0.143
2025-11-12,Igor Zubeldia,0.143
2025-11-12,Bryan Zaragoza,0.141
2025-11-12,Manu Sánchez,0.141
2025-11-12,Marc Bartra,0.139
2025-11-12,Thiago Almada,0.138
2025-11-12,Renato Veiga,0.138
2025-11-12,Marcus Rashford,0.137
2025-11-12,Jon Moncayola,0.135
2025-11-12,Clemens Riedel,0.135
2025-11-12,Eduardo Camavinga,0.134
2025-11-12,Wojciech Szczęsny,0.133
2025-11-12,Cucho Hernández,0.132
2025-11-12,Rafa Marín,0.132
2025-11-12,Azzedine Ounahi,0.132
2025-11-12,Andrei Rațiu,0.131
2025-11-12,Julen Agirrezabala,0.13
2025-11-12,Johan Mojica,0.13
2025-11-12,Mauro Arambarri,0.13
2025-11-12,Natan Souza,0.128
2025-11-12,Lucas Boyé,0.127
2025-11-12,Marcos Llorente,0.126
2025-11-12,Carlos Álvarez,0.125
2025-11-12,Mikel Oyarzabal,0.123
2025-11-12,Paulo Gazzaniga,0.123
2025-11-12,Dávid Hancko,0.123
2025-11-12,Fermín López,0.12
2025-11-12,Santiago Mouriño,0.118
2025-11-12,José Giménez,0.117
2025-11-12,Rafa Mir,0.116
2025-11-12,Mathew Ryan,0.116
2025-11-12,Ilaix Moriba,0.116
2025-11-12,Giuliano Simeone,0.114
2025-11-12,Etta Eyong,0.113
2025-11-12,Éder Militão,0.112
2025-11-12,Vitor Reis,0.112
2025-11-12,Daniel Vivian,0.111
2025-11-12,Florian Lejeune,0.11
2025-11-12,Unai Simón,0.11
2025-11-12,David Carmo,0.11
2025-11-12,Roberto Fernández,0.109
2025-11-12,Marcos Alonso,0.109
2025-11-12,Odysseas Vlachodimos,0.108
2025-11-12,Alberto Moleiro,0.107
2025-11-12,Pablo Barrios,0.103
2025-11-12,Trent Alexander-Arnold,0.103
2025-11-12,Victor Chust,0.102
2025-11-12,Gorka Guruzeta,0.102
2025-11-12,Aarón Escandell,0.101
2025-11-12,Abde Ezzalzouli,0.099
2025-11-12,Héctor Bellerín,0.099
2025-11-12,Axel Witsel,0.099
2025-11-12,Antoine Griezmann,0.098
2025-11-12,Álvaro Carreras,0.095
2025-11-12,Akor Adams,0.093
2025-11-12,Gonçalo Guedes,0.091
2025-11-12,Raúl Asencio,0.091
2025-11-12,Ferran Jutglà,0.091
2025-11-12,Jan Virgili,0.089
2025-11-12,Pep Chavarría,0.088
2025-11-12,Luiz Júnior,0.087
2025-11-12,Luis Milla,0.085
2025-11-12,David Soria,0.085
2025-11-12,Yuri Berchiche,0.085
2025-11-12,Borja Iglesias,0.083
2025-11-12,Rubén Vargas,0.083
2025-11-12,Iván Martín,0.083
2025-11-12,Alfonso Pedraza,0.083
2025-11-12,Kervin Arriaga,0.081
2025-11-12,Vedat Muriqi,0.078
2025-11-12,Nico Williams,0.077
2025-11-12,Aleix Febas,0.076
2025-11-12,Edu Expósito,0.075
2025-11-12,Eric García,0.075
2025-11-12,Antonio Sivera,0.075
2025-11-12,Dakonam Djené,0.075
2025-11-12,Abel Bretones,0.074
2025-11-12,Juan Iglesias,0.073
2025-11-12,Arda Güler,0.069
2025-11-12,Pepelu,0.068
2025-11-12,Mario Martín,0.068
2025-11-12,André Silva,0.067
2025-11-12,Isi Palazón,0.067
2025-11-12,Mateo Joseph,0.066
2025-11-12,Isco,0.065
2025-11-12,Iñigo Ruiz De Galarreta,0.065
2025-11-12,Gabriel Suazo,0.065
2025-11-12,Jonny Otto,0.064
2025-11-12,Dani Ceballos,0.064
2025-11-12,Calebe Gonçalves,0.064
2025-11-12,Jorge de Frutos,0.063
2025-11-12,Luis Rioja,0.063
2025-11-12,Jude Bellingham,0.062
2025-11-12,Joan Garcia,0.062
2025-11-12,Robert Lewandowski,0.061
2025-11-12,Nobel Mendy,0.061
2025-11-12,Aymeric Laporte,0.059
2025-11-12,Pablo Durán,0.059
2025-11-12,Jan Oblak,0.058
2025-11-12,Lucas Bergström,0.058
2025-11-12,Jon Martin,0.057
2025-11-12,Augusto Batalla,0.055
2025-11-12,Tanguy Nianzou,0.054
2025-11-12,Adrián Liso,0.053
2025-11-12,Marc Casadó,0.053
2025-11-12,Matías Dituro,0.053
2025-11-12,Federico Viñas,0.052
2025-11-12,José Luis Gayà,0.051
2025-11-12,Matteo Ruggeri,0.051
2025-11-12,Nahuel Tenaglia,0.05
2025-11-12,Ionuț Radu,0.05
2025-11-12,Rubén García,0.05
2025-11-12,Alejandro Iturbe,0.05
2025-11-12,Jon Aramburu,0.049
2025-11-12,Pacha Espino,0.049
2025-11-12,Aitor Fernández,0.049
2025-11-12,Ovie Ejaria,0.049
2025-11-12,Alex Baena,0.048
2025-11-12,Arnau Martínez,0.048
2025-11-12,Adam Boayar,0.048
2025-11-12,Carlos Romero,0.047
2025-11-12,Gerard Gumbau,0.047
2025-11-12,Álvaro Valles,0.046
2025-11-12,Carl Starfelt,0.046
2025-11-12,Kwasi Sibo,0.046
2025-11-12,Ali Houary,0.046
2025-11-12,Bryan Gil,0.045
2025-11-12,Largie Ramazani,0.045
2025-11-12,Marco Esteban,0.045
2025-11-12,Peque Fernández,0.043
2025-11-12,Tajon Buchanan,0.042
2025-11-12,Dominik Livakovic,0.042
2025-11-12,Mikel Jauregizar,0.041
2025-11-12,Antonio Blanco,0.041
2025-11-12,Thomas Partey,0.041
2025-11-12,Nacho Vidal,0.041
2025-11-12,Omar Mascarell,0.041
2025-11-12,Ramón Terrats,0.041
2025-11-12,Endrick,0.041
2025-11-12,Lancinet Kourouma,0.041
2025-11-12,Sergio Carreira,0.04
2025-11-12,Denis Suárez,0.039
2025-11-12,Andriy Lunin,0.039
2025-11-12,Marc Aguado,0.038
2025-11-12,David Costas,0.038
2025-11-12,Leandro Cabrera,0.037
2025-11-12,Antony Santos,0.036
2025-11-12,Antonio Rüdiger,0.036
2025-11-12,Cristian Rivero,0.036
2025-11-12,Adama Boiro,0.036
2025-11-12,Beñat Prados,0.036
2025-11-12,Adrián San Miguel,0.036
2025-11-12,Jofre Torrents,0.036
2025-11-12,Juanlu Sánchez,0.035
2025-11-12,Pablo García,0.034
2025-11-12,André Almeida,0.033
2025-11-12,Ter Stegen,0.033
2025-11-12,Andrés Castrín,0.033
2025-11-12,Pablo Fornals,0.032
2025-11-12,Álvaro Rodríguez,0.032
2025-11-12,Aritz Elustondo,0.032
2025-11-12,Fran Beltrán,0.032
2025-11-12,Jon Ander Olasagasti,0.032
2025-11-12,Christian Stuani,0.031
2025-11-12,Abdón Prats,0.031
2025-11-12,Pau Navarro,0.03
2025-11-12,Selton Sánchez,0.03
2025-11-12,Umar Sadiq,0.029
2025-11-12,Carlos Soler,0.027
2025-11-12,Jorge Herrando,0.027
2025-11-12,Diego Rico,0.026
2025-11-12,Marc Bernal,0.026
2025-11-12,Fede Redondo,0.026
2025-11-12,Filip Ugrinic,0.026
2025-11-12,César Tárrega,0.025
2025-11-12,Stole Dimitrievski,0.025
2025-11-12,Lamine Yamal,0.024
2025-11-12,Julián Álvarez,0.024
2025-11-12,Urko Izeta,0.024
2025-11-12,Pichu Cuéllar,0.024
2025-11-12,Damián Rodríguez,0.024
2025-11-12,Ramón Martínez,0.024
2025-11-12,Dani Olmo,0.023
2025-11-12,Santiago Colombatto,0.023
2025-11-12,Jesús Vázquez,0.023
2025-11-12,Josán Fernández,0.022
2025-11-12,Jofre Carreras,0.022
2025-11-12,Fran González,0.022
2025-11-12,Jozhua Vertrouwd,0.022
2025-11-12,Jon Gorrotxategi,0.021
2025-11-12,Donny van de Beek,0.021
2025-11-12,Alejandro Francés,0.021
2025-11-12,Adrià Pedrosa,0.02
2025-11-12,Luca Koleosho,0.02
2025-11-12,Bambo Diaby,0.02
2025-11-12,Javier López,0.019
2025-11-12,Franco Cervi,0.019
2025-11-12,Giovani Lo Celso,0.018
2025-11-12,Ilyas Chaira,0.018
2025-11-12,David Alaba,0.018
2025-11-12,Jon Guridi,0.018
2025-11-12,Alemão,0.017
2025-11-12,Iker Muñoz,0.017
2025-11-12,Unai Gómez,0.017
2025-11-12,Brahim Díaz,0.016
2025-11-12,Óscar Trejo,0.015
2025-11-12,Juanmi Jiménez,0.015
2025-11-12,Thibaut Courtois,0.014
2025-11-12,Oriol Rey,0.013
2025-11-12,Javi Llabrés,0.013
2025-11-12,Luiz Felipe,0.012
2025-11-12,Orri Óskarsson,0.012
2025-11-12,José Salinas,0.012
2025-11-12,Dean Huijsen,0.011
2025-11-12,Samuel Costa,0.011
2025-11-12,Javier Rodríguez,0.01
2025-11-12,Javi Hernandez,0.01
2025-11-12,Vinícius Júnior,0.009
2025-11-12,Ferland Mendy,0.009
2025-11-12,Juan Cruz,0.009
2025-11-12,Nelson Deossa,0.008
2025-11-12,Kylian Mbappé,0.007
2025-11-12,Andoni Gorosabel,0.007
2025-11-12,Ayoze Pérez,0.006
2025-11-12,Unai Egiluz,0.006
2025-11-12,Pablo Marín,0.005
2025-11-12,Abel Ruiz,0.004
2025-11-12,Nikola Maraš,0.004
2025-11-12,Brandon Domingues,0.002
2025-11-12,Jon Pacheco,0.001
2025-11-12,Alan Matturro,0.001
2025-11-12,Robin Le Normand,-0.217
2025-11-12,Lucas Torró,-0.193
2025-11-12,Pau López,-0.173
2025-11-12,Dani Parejo,-0.158
2025-11-12,Leo Román,-0.158
2025-11-12,Jesús Areso,-0.15
2025-11-12,Aitor Paredes,-0.149
2025-11-12,Franco Mastantuono,-0.143
2025-11-12,Vladyslav Vanat,-0.142
2025-11-12,Iago Aspas,-0.136
2025-11-12,Georges Mikautadze,-0.136
2025-11-12,Rodrigo Mendoza,-0.135
2025-11-12,Lucien Agoumé,-0.135
2025-11-12,Sergi Altimira,-0.132
2025-11-12,Haissem Hassan,-0.131
2025-11-12,David Affengruber,-0.127
2025-11-12,Alexis Sánchez,-0.123
2025-11-12,Hugo Duro,-0.117
2025-11-12,Duje Ćaleta-Car,-0.116
2025-11-12,Isaac Romero,-0.115
2025-11-12,Alejandro Catena,-0.114
2025-11-12,Dani Carvajal,-0.113
2025-11-12,Iñaki Williams,-0.113
2025-11-12,Oihan Sancet,-0.113
2025-11-12,Pedro Bigas,-0.11
2025-11-12,Roony Bardghji,-0.1
2025-11-12,Conor Gallagher,-0.097
2025-11-12,Javi Rueda,-0.096
2025-11-12,Rodrygo,-0.095
2025-11-12,Sergi Cardona,-0.093
2025-11-12,Germán Valera,-0.092
2025-11-12,Facundo Garcés,-0.087
2025-11-12,Manor Solomon,-0.086
2025-11-12,Ander Barrenetxea,-0.086
2025-11-12,Javi Puado,-0.082
2025-11-12,Sergio Gómez,-0.082
2025-11-12,Alex Remiro,-0.082
2025-11-12,Iñaki Peña,-0.081
2025-11-12,Ante Budimir,-0.081
2025-11-12,Thomas Lemar,-0.08
2025-11-12,Eric Bailly,-0.08
2025-11-12,Toni Martínez,-0.08
2025-11-12,Pape Gueye,-0.08
2025-11-12,Omar El Hilali,-0.079
2025-11-12,Sergi Darder,-0.079
2025-11-12,Yáser Asprilla,-0.078
2025-11-12,Valentin Rosier,-0.077
2025-11-12,César Azpilicueta,-0.076
2025-11-12,Cristian Portu,-0.074
2025-11-12,Ricardo Rodríguez,-0.074
2025-11-12,Diego López,-0.074
2025-11-12,Kike García,-0.073
2025-11-12,Rodrigo Riquelme,-0.072
2025-11-12,Hugo Álvarez,-0.072
2025-11-12,Hugo Sotelo,-0.072
2025-11-12,Tyrhys Dolan,-0.072
2025-11-12,Alexander Sørloth,-0.072
2025-11-12,Abdel Alhassane,-0.071
2025-11-12,Baptiste Santamaria,-0.067
2025-11-12,Jules Koundé,-0.067
2025-11-12,Flavien Boyomo,-0.066
2025-11-12,Kike Salas,-0.065
2025-11-12,Martim Neto,-0.063
2025-11-12,Mateu Morey,-0.061
2025-11-12,Iker Benito,-0.06
2025-11-12,Martin Valjent,-0.059
2025-11-12,Adrián de la Fuente,-0.058
2025-11-12,Nico González,-0.057
2025-11-12,Clément Lenglet,-0.056
2025-11-12,Álex Berenguer,-0.056
2025-11-12,José Ángel Carmona,-0.056
2025-11-12,Ferran Torres,-0.056
2025-11-12,Pablo Martínez,-0.054
2025-11-12,Pau Cubarsi,-0.054
2025-11-12,Ander Guevara,-0.053
2025-11-12,Fernando Calero,-0.053
2025-11-12,Andreas Christensen,-0.053
2025-11-12,Alejandro Balde,-0.053
2025-11-12,Pedro Díaz,-0.052
2025-11-12,Pablo Torre,-0.052
2025-11-12,Antonio Raíllo,-0.052
2025-11-12,Junior Firpo,-0.051
2025-11-12,Alejandro Rego,-0.051
2025-11-12,Aurélien Tchouaméni,-0.051
2025-11-12,Javi Guerra,-0.05
2025-11-12,Takefusa Kubo,-0.05
2025-11-12,Marko Dmitrović,-0.05
2025-11-12,Alfon González,-0.049
2025-11-12,Arnau Tenas,-0.048
2025-11-12,Victor Muñoz,-0.048
2025-11-12,Frenkie De Jong,-0.048
2025-11-12,Pablo Ibáñez,-0.047
2025-11-12,Carles Aleñá,-0.047
2025-11-12,Alberto Dadie,-0.044
2025-11-12,Hugo Rincón,-0.044
2025-11-12,Manu Morlanes,-0.044
2025-11-12,Gerard Martín,-0.044
2025-11-12,Dani Raba,-0.043
